analysis_time,close,high_day,low_day,dist_res_pct,dist_sup_pct,near_res,near_sup,pos_in_range,poi_strength,rejection_type,change_pct,result,analysis_hour,estrategia
13:45:00,1.16448,1.16603,1.16178,0.1021915361363032,0.1356828799120564,False,False,1.0,0.7299395438306996,BULLISH_REJECTION,-0.1837730145644434,DOWN,14:00,BASELINE: FAR DO POI
08:45:00,1.16878,1.16981,1.16213,0.167696230257188,0.1942196136141955,False,False,1.0,1.0,BULLISH_REJECTION,-0.3944283783090062,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.16781,1.16981,1.16213,0.0847740642741581,0.1113194783398051,False,False,1.0,1.0,BULLISH_REJECTION,-0.3116945393514431,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.16925,1.16981,1.16213,0.2078255291853694,0.2343382510156053,False,False,1.0,1.0,BULLISH_REJECTION,-0.4344665383793007,DOWN,14:00,BASELINE: FAR DO POI
08:45:00,1.16689,1.16773,1.16338,0.2159586593423611,0.2330982354806413,False,False,1.0,0.7455715620152463,BULLISH_REJECTION,-0.2082458500801217,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.16682,1.16773,1.16338,0.2099724036269573,0.2271130080046657,False,False,1.0,0.7456162904303756,BULLISH_REJECTION,-0.2022591316569752,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.16681,1.16773,1.16338,0.2091171656053683,0.226257916884495,False,False,1.0,0.7456226806420676,BULLISH_REJECTION,-0.2014038275297479,DOWN,14:00,BASELINE: FAR DO POI
08:45:00,1.16305,1.16453,1.15928,0.1779803103907842,0.1994755169597074,False,False,1.0,0.9027986758952716,BULLISH_REJECTION,-0.2768582606078845,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.16305,1.16453,1.15928,0.1779803103907842,0.1994755169597074,False,False,1.0,0.9027986758952716,BULLISH_REJECTION,-0.2768582606078845,DOWN,12:00,BASELINE: FAR DO POI
11:45:00,1.16189,1.1627,1.15841,0.1729940011532991,0.1841826678945537,False,False,1.0,0.7384520049230352,BULLISH_REJECTION,0.0456153336374286,UP,12:00,BASELINE: FAR DO POI
13:45:00,1.16182,1.1627,1.15841,0.1669793943984483,0.1781687352601966,False,False,1.0,0.7384964968756136,BULLISH_REJECTION,0.0516431116696161,UP,14:00,BASELINE: FAR DO POI
08:45:00,1.16246,1.16485,1.16043,-0.1324776766512288,-0.1178535175403774,False,False,0.0,0.760456273764236,BEARISH_REJECTION,0.8791700359582176,UP,09:00,BASELINE: FAR DO POI
11:45:00,1.16275,1.16485,1.16043,-0.1075037626316898,-0.0928832509137794,False,False,0.0,0.760266609331304,BEARISH_REJECTION,0.8540098903461617,UP,12:00,BASELINE: FAR DO POI
08:45:00,1.17159,1.17687,1.16323,-0.107546155224954,-0.0768186823035467,False,False,0.0,1.0,BEARISH_REJECTION,-0.3695832159714529,DOWN,09:00,BASELINE: FAR DO POI
08:45:00,1.17099,1.17426,1.16694,0.2971844336843122,0.3287816292197123,False,False,1.0,1.0,BULLISH_REJECTION,0.3714805421054045,UP,09:00,BASELINE: FAR DO POI
11:45:00,1.17137,1.17426,1.16694,0.3295286715555268,0.3611156167564438,False,False,1.0,1.0,BULLISH_REJECTION,0.3389193849936424,UP,12:00,BASELINE: FAR DO POI
13:45:00,1.17392,1.17426,1.16694,0.5460338012811798,0.5775521330243976,False,False,1.0,1.0,BULLISH_REJECTION,0.1209622461496504,UP,14:00,BASELINE: FAR DO POI
17:45:00,1.17025,1.17426,1.16694,0.2341380046998474,0.2657551805169789,False,False,1.0,1.0,BULLISH_REJECTION,0.4349497970519153,UP,18:00,BASELINE: FAR DO POI
22:45:00,1.16844,1.17426,1.16694,0.0795933038923586,0.1112594570538373,False,False,1.0,1.0,BULLISH_REJECTION,0.5905309643627511,UP,23:00,BASELINE: FAR DO POI
08:45:00,1.16885,1.1759,1.16724,-0.5655131111776537,-0.5509689010565942,False,False,0.0,1.0,BEARISH_REJECTION,1.183214270436755,UP,09:00,BASELINE: FAR DO POI
11:45:00,1.17018,1.1759,1.16724,-0.4512126339537465,-0.4366849544514474,False,False,0.0,1.0,BEARISH_REJECTION,1.0682117281102017,UP,12:00,BASELINE: FAR DO POI
13:45:00,1.17135,1.1759,1.16724,-0.3508771929824611,-0.3363640244162765,False,False,0.0,1.0,BEARISH_REJECTION,0.9672599991462896,UP,14:00,BASELINE: FAR DO POI
08:45:00,1.17396,1.18334,1.17279,-0.7683396367849015,-0.7155269344781923,False,False,0.0,1.0,BEARISH_REJECTION,1.0247367883062632,UP,09:00,BASELINE: FAR DO POI
11:45:00,1.1737,1.18334,1.17279,-0.7906620090312647,-0.7378376075658271,False,False,0.0,1.0,BEARISH_REJECTION,1.0471159580812928,UP,12:00,BASELINE: FAR DO POI
13:45:00,1.17337,1.18334,1.17279,-0.8190084968935541,-0.7661692390294667,False,False,0.0,1.0,BEARISH_REJECTION,1.075534571362833,UP,14:00,BASELINE: FAR DO POI
17:45:00,1.17939,1.18334,1.17279,-0.3043946446892022,-0.2518250960242277,False,False,0.0,1.0,BEARISH_REJECTION,0.5596113244982712,UP,18:00,BASELINE: FAR DO POI
08:45:00,1.18531,1.19067,1.18346,-0.2016350153124408,-0.1527026685002123,False,False,0.0,1.0,BEARISH_REJECTION,1.4283183302258389,UP,09:00,BASELINE: FAR DO POI
11:45:00,1.18555,1.19067,1.18346,-0.1813504280713486,-0.1324279870102356,False,False,0.0,1.0,BEARISH_REJECTION,1.4077854160516106,UP,12:00,BASELINE: FAR DO POI
13:45:00,1.18556,1.19067,1.18346,-0.1805054151624575,-0.1315833867539395,False,False,0.0,1.0,BEARISH_REJECTION,1.4069300583690432,UP,14:00,BASELINE: FAR DO POI
08:45:00,1.18602,1.20817,1.18499,-1.3987959730864472,-1.3127940506905331,False,False,0.0,1.0,BEARISH_REJECTION,1.01515994671252,UP,09:00,BASELINE: FAR DO POI
11:45:00,1.1895,1.20817,1.18499,-1.102143757881459,-1.0163934426229453,False,False,0.0,1.0,BEARISH_REJECTION,0.7196300966792687,UP,12:00,BASELINE: FAR DO POI
13:45:00,1.19231,1.20817,1.18499,-0.863869295736845,-0.7783210742172719,False,False,0.0,1.0,BEARISH_REJECTION,0.4822571311152235,UP,14:00,BASELINE: FAR DO POI
17:45:00,1.19795,1.20817,1.18499,-0.3889978713635699,-0.3038524145414971,False,False,0.0,1.0,BEARISH_REJECTION,0.0091823531866799,UP,18:00,BASELINE: FAR DO POI
22:45:00,1.20401,1.20817,1.18499,0.116278104002464,0.2009950083471141,False,False,1.0,1.0,BULLISH_REJECTION,-0.4941819420104585,DOWN,23:00,BASELINE: FAR DO POI
08:45:00,1.19801,1.20255,1.18953,-0.0050083054398501,0.1235382008497363,True,False,0.961038961038991,1.0,BULLISH_REJECTION,-0.1085132845301858,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.19676,1.20255,1.18953,-0.1094622146462049,0.0192185567699415,False,True,0.1493506493506306,1.0,BEARISH_REJECTION,-0.00417794712391,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.19571,1.20255,1.18953,-0.1973722725409938,-0.068578501476114,False,False,0.0,1.0,BEARISH_REJECTION,0.0836323188732962,UP,14:00,BASELINE: FAR DO POI
17:45:00,1.19406,1.20255,1.18953,-0.3358290203172428,-0.2068572768537757,False,False,0.0,1.0,BEARISH_REJECTION,0.2219318962196239,UP,18:00,BASELINE: FAR DO POI
22:45:00,1.19555,1.20255,1.18953,-0.2107816486136153,-0.0819706411275315,False,False,0.0,1.0,BEARISH_REJECTION,0.0970264731713479,UP,23:00,BASELINE: FAR DO POI
11:45:00,1.19467,1.1996,1.19057,-0.2117739626842679,-0.150669222463109,False,False,0.0,1.0,BEARISH_REJECTION,-0.7960357253467408,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.19558,1.1996,1.19057,-0.1354990883085995,-0.0744408571571818,False,False,0.0,1.0,BEARISH_REJECTION,-0.8715435186269506,DOWN,14:00,BASELINE: FAR DO POI
17:45:00,1.19554,1.1996,1.19057,-0.1388493902337014,-0.0777891162152563,False,False,0.0,1.0,BEARISH_REJECTION,-0.8682269100155624,DOWN,18:00,BASELINE: FAR DO POI
08:45:00,1.19327,1.19727,1.18496,0.6402574438308255,0.6888633754305493,False,False,1.0,1.0,BULLISH_REJECTION,-0.7282509406923903,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.19488,1.19727,1.18496,0.7741363149437585,0.8226767541510449,False,False,1.0,1.0,BULLISH_REJECTION,-0.8620112479914281,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.19124,1.19727,1.18496,0.4709378462778377,0.5196266075685957,False,False,1.0,1.0,BULLISH_REJECTION,-0.5590812934421368,DOWN,14:00,BASELINE: FAR DO POI
17:45:00,1.18721,1.19727,1.18496,0.1330851323691795,0.1819391683021674,False,False,1.0,1.0,BULLISH_REJECTION,-0.2215277836271705,DOWN,18:00,BASELINE: FAR DO POI
08:45:00,1.18505,1.18744,1.17756,0.4371123581283459,0.4801485169402112,False,False,1.0,1.0,BULLISH_REJECTION,-0.297877726678202,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.18643,1.18744,1.17756,0.5529192619876537,0.5959053631482794,False,False,1.0,1.0,BULLISH_REJECTION,-0.4138465817621091,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.18204,1.18744,1.17756,0.1835809278873816,0.2267266759162139,False,False,1.0,1.0,BULLISH_REJECTION,-0.0439917430882267,DOWN,14:00,BASELINE: FAR DO POI
11:45:00,1.17868,1.18286,1.17797,-0.2519767875929123,-0.2341602470560369,False,False,0.0,0.829741745002895,BEARISH_REJECTION,0.1230189703736341,UP,12:00,BASELINE: FAR DO POI
13:45:00,1.17957,1.18286,1.17797,-0.1763354442720721,-0.1585323465330619,False,False,0.0,0.829115694702317,BEARISH_REJECTION,0.0474749273040085,UP,14:00,BASELINE: FAR DO POI
08:45:00,1.18284,1.18377,1.17901,0.2029014913259577,0.2384092523079894,False,False,1.0,0.8048425822596628,BULLISH_REJECTION,-0.4413107436339659,DOWN,09:00,BASELINE: FAR DO POI
13:45:00,1.18221,1.18377,1.17901,0.1497195929657209,0.1852462760423202,False,False,1.0,0.8052714830698603,BULLISH_REJECTION,-0.3882558936229683,DOWN,14:00,BASELINE: FAR DO POI
08:45:00,1.18024,1.18215,1.17746,0.1982647597098902,0.2228360333491417,False,False,1.0,0.7947536094353832,BULLISH_REJECTION,0.1008269504507578,UP,09:00,BASELINE: FAR DO POI
11:45:00,1.17934,1.18215,1.17746,0.1221021927518873,0.1466922176810766,False,False,1.0,0.7953601166754427,BULLISH_REJECTION,0.177217765869039,UP,12:00,BASELINE: FAR DO POI
13:45:00,1.18114,1.18215,1.17746,0.2743112586145699,0.2988638095399387,False,False,1.0,0.7941480264829035,BULLISH_REJECTION,0.0245525509253688,UP,14:00,BASELINE: FAR DO POI
17:45:00,1.18004,1.18215,1.17746,0.1813497847530618,0.2059252228737951,False,False,1.0,0.7948883088708999,BULLISH_REJECTION,0.1177926171994171,UP,18:00,BASELINE: FAR DO POI
08:45:00,1.1792,1.18259,1.17654,-0.2026797829036543,-0.1789348710990549,False,False,0.0,1.0,BEARISH_REJECTION,0.2917232021709538,UP,09:00,BASELINE: FAR DO POI
11:45:00,1.17898,1.18259,1.17654,-0.2213778011501468,-0.1976284584980377,False,False,0.0,1.0,BEARISH_REJECTION,0.3104378360956078,UP,12:00,BASELINE: FAR DO POI
08:45:00,1.18638,1.19264,1.18158,-0.3506465044926534,-0.3160875941940963,False,False,0.0,1.0,BEARISH_REJECTION,0.1997673595306717,UP,09:00,BASELINE: FAR DO POI
11:45:00,1.18689,1.19264,1.18158,-0.3075263925047756,-0.2729823319768394,False,False,0.0,1.0,BEARISH_REJECTION,0.1567120794681877,UP,12:00,BASELINE: FAR DO POI
08:45:00,1.19089,1.19283,1.18864,0.1713004559615112,0.1889343264281407,False,False,1.0,0.7036754024301385,NO_REJECTION,-0.2896993005231342,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.19034,1.19283,1.18864,0.1251743199422006,0.1428163381890917,False,False,1.0,0.7040005376615317,NO_REJECTION,-0.2436278710284374,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.1905,1.19283,1.18864,0.1385972280554329,0.1562368752624924,False,False,1.0,0.7039059218815856,NO_REJECTION,-0.2570348593028005,DOWN,14:00,BASELINE: FAR DO POI
08:45:00,1.19181,1.1927,1.18327,0.3557614049219272,0.3901628615299454,False,False,1.0,1.0,BULLISH_REJECTION,-0.4136565392134737,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.19078,1.1927,1.18327,0.2695712054283692,0.304002418582774,False,False,1.0,1.0,BULLISH_REJECTION,-0.3275164178101761,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.18616,1.1927,1.18327,-0.1188709786200774,-0.0843056585957956,False,False,0.0,1.0,BEARISH_REJECTION,0.0607000741889653,UP,14:00,BASELINE: FAR DO POI
17:45:00,1.18855,1.1927,1.18327,0.0824534096167583,0.11694922384418,False,False,1.0,1.0,BULLISH_REJECTION,-0.1405073408775449,DOWN,18:00,BASELINE: FAR DO POI
08:45:00,1.18797,1.18896,1.1852,0.0841772098621926,0.1085886007222416,False,False,1.0,0.633012618163756,BULLISH_REJECTION,-0.091753158749803,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.18841,1.18896,1.1852,0.1211703031781864,0.1455726559015835,False,False,1.0,0.6327782499305771,BULLISH_REJECTION,-0.1287434471268359,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.18846,1.18896,1.1852,0.1253723305790679,0.1497736566649373,False,False,1.0,0.632751628157445,BULLISH_REJECTION,-0.1329451559160709,DOWN,14:00,BASELINE: FAR DO POI
08:45:00,1.18647,1.18702,1.18458,0.1230541016629174,0.140753664230856,False,False,1.0,0.4113041206267327,BULLISH_REJECTION,-0.1205255927246218,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.18609,1.18702,1.18458,0.0910554848283175,0.1087607179893611,False,False,1.0,0.4114358944093614,BULLISH_REJECTION,-0.0885261658052926,DOWN,12:00,BASELINE: FAR DO POI
08:45:00,1.18404,1.18572,1.18046,-0.1106381541164084,-0.0819229080098573,False,False,0.0,0.8884834971791565,BEARISH_REJECTION,-0.4408634843417454,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.18306,1.18572,1.18046,-0.1935658377427943,-0.1648268050648231,False,False,0.0,0.8892194816831002,BEARISH_REJECTION,-0.3583926428076362,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.18219,1.18572,1.18046,-0.267300518529156,-0.2385403361557636,False,False,0.0,0.8898738781414226,BEARISH_REJECTION,-0.2850641605833321,DOWN,14:00,BASELINE: FAR DO POI
17:45:00,1.18391,1.18572,1.18046,-0.1216308672111803,-0.0929124680085377,False,False,0.0,0.8885810576817567,BEARISH_REJECTION,-0.4299313292395569,DOWN,18:00,BASELINE: FAR DO POI
08:45:00,1.18309,1.18533,1.17818,0.3592287991615063,0.3719074626613325,False,False,1.0,1.0,BULLISH_REJECTION,-0.5308133785257304,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.18343,1.18533,1.17818,0.3878556399617951,0.4005306608755876,False,False,1.0,1.0,BULLISH_REJECTION,-0.5593909229950289,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.18234,1.18533,1.17818,0.2960231405517733,0.3087098465754294,False,False,1.0,1.0,BULLISH_REJECTION,-0.4677165620718266,DOWN,14:00,BASELINE: FAR DO POI
17:45:00,1.18057,1.18533,1.17818,0.146539383518113,0.1592451104127567,False,False,1.0,1.0,BULLISH_REJECTION,-0.3184902208255322,DOWN,18:00,BASELINE: FAR DO POI
08:45:00,1.18009,1.18073,1.17416,0.2609970425984623,0.2796396884983417,False,False,1.0,1.0,BULLISH_REJECTION,-0.1728681710717014,DOWN,09:00,BASELINE: FAR DO POI
11:45:00,1.17804,1.18073,1.17416,0.0874333638925746,0.1061084513259289,False,False,1.0,1.0,BULLISH_REJECTION,0.000848867610613,UP,12:00,BASELINE: FAR DO POI
08:45:00,1.17606,1.18071,1.17431,-0.227879529955937,-0.1624066799312838,False,False,0.0,1.0,BEARISH_REJECTION,0.6147645528289243,UP,09:00,BASELINE: FAR DO POI
11:45:00,1.17669,1.18071,1.17431,-0.1742175084346671,-0.1087797125835987,False,False,0.0,1.0,BEARISH_REJECTION,0.5608953930091986,UP,12:00,BASELINE: FAR DO POI
13:45:00,1.1769,1.18071,1.17431,-0.156342934828774,-0.0909168153623845,False,False,0.0,1.0,BEARISH_REJECTION,0.5429518225847476,UP,14:00,BASELINE: FAR DO POI
08:45:00,1.18101,1.18342,1.17741,0.1278566650578657,0.1498717199684869,False,False,1.0,1.0,BULLISH_REJECTION,-0.309057501629955,DOWN,09:00,BASELINE: FAR DO POI
17:45:00,1.17851,1.1796,1.17657,0.0797617330357774,0.1001264308321489,False,False,1.0,0.5142086193583574,BULLISH_REJECTION,0.2503160770803819,UP,18:00,BASELINE: FAR DO POI
08:45:00,1.17897,1.1816,1.17706,-0.2230760748789121,-0.1976301347786579,False,False,0.0,0.7701637870344433,NO_REJECTION,0.1119621364411297,UP,09:00,BASELINE: FAR DO POI
11:45:00,1.17744,1.1816,1.17706,-0.3533088734882407,-0.3278298681886104,False,False,0.0,0.7711645604022266,NO_REJECTION,0.2420505503465161,UP,12:00,BASELINE: FAR DO POI
13:45:00,1.17732,1.1816,1.17706,-0.3635375259063009,-0.3380559236231521,False,False,0.0,0.7712431624367188,NO_REJECTION,0.2522678626032123,UP,14:00,BASELINE: FAR DO POI
17:45:00,1.17758,1.18286,1.17736,-0.2309821838006618,-0.2038078092358869,False,False,0.0,0.9341191256645086,BEARISH_REJECTION,0.3269416939825667,UP,18:00,BASELINE: FAR DO POI
11:45:00,1.17999,1.18265,1.17886,-0.1389842286798925,-0.094916058610667,False,False,0.0,0.6423783252400376,BEARISH_REJECTION,-0.3491555013178182,DOWN,12:00,BASELINE: FAR DO POI
13:45:00,1.17923,1.18265,1.17886,-0.2035226376533803,-0.1594260661618262,False,False,0.0,0.6427923305885976,BEARISH_REJECTION,-0.2849316927147401,DOWN,14:00,BASELINE: FAR DO POI
