analysis_time,close,high_day,low_day,dist_res_pct,dist_sup_pct,near_res,near_sup,pos_in_range,poi_strength,rejection_type,change_pct,result,analysis_hour,estrategia
08:45:00,1.18024,1.18215,1.17746,0.1982647597098902,0.2228360333491417,False,False,1.0,0.7947536094353832,BULLISH_REJECTION,0.1008269504507578,UP,09:00,BASELINE: FAR BELOW POI
11:45:00,1.17934,1.18215,1.17746,0.1221021927518873,0.1466922176810766,False,False,1.0,0.7953601166754427,BULLISH_REJECTION,0.177217765869039,UP,12:00,BASELINE: FAR BELOW POI
13:45:00,1.18114,1.18215,1.17746,0.2743112586145699,0.2988638095399387,False,False,1.0,0.7941480264829035,BULLISH_REJECTION,0.0245525509253688,UP,14:00,BASELINE: FAR BELOW POI
17:45:00,1.18004,1.18215,1.17746,0.1813497847530618,0.2059252228737951,False,False,1.0,0.7948883088708999,BULLISH_REJECTION,0.1177926171994171,UP,18:00,BASELINE: FAR BELOW POI
08:45:00,1.19089,1.19283,1.18864,0.1713004559615112,0.1889343264281407,False,False,1.0,0.7036754024301385,NO_REJECTION,-0.2896993005231342,DOWN,09:00,BASELINE: FAR BELOW POI
11:45:00,1.19034,1.19283,1.18864,0.1251743199422006,0.1428163381890917,False,False,1.0,0.7040005376615317,NO_REJECTION,-0.2436278710284374,DOWN,12:00,BASELINE: FAR BELOW POI
13:45:00,1.1905,1.19283,1.18864,0.1385972280554329,0.1562368752624924,False,False,1.0,0.7039059218815856,NO_REJECTION,-0.2570348593028005,DOWN,14:00,BASELINE: FAR BELOW POI
08:45:00,1.19181,1.1927,1.18327,0.3557614049219272,0.3901628615299454,False,False,1.0,1.0,BULLISH_REJECTION,-0.4136565392134737,DOWN,09:00,BASELINE: FAR BELOW POI
11:45:00,1.19078,1.1927,1.18327,0.2695712054283692,0.304002418582774,False,False,1.0,1.0,BULLISH_REJECTION,-0.3275164178101761,DOWN,12:00,BASELINE: FAR BELOW POI
17:45:00,1.18855,1.1927,1.18327,0.0824534096167583,0.11694922384418,False,False,1.0,1.0,BULLISH_REJECTION,-0.1405073408775449,DOWN,18:00,BASELINE: FAR BELOW POI
