datetime,signal,confluence,entry_price,exit_price,exit_time,movement_pct,result,target,win_probability,score_category
2023-03-27 13:30:00,SELL (BEARISH),2,1.07919,1.07843,2023-03-27 14:00:00,0.0704,LOSS ❌ (-0.07%),0,0.15644932,LOW (<50%)
2023-03-27 16:15:00,SELL (BEARISH),2,1.07934,1.08208,2023-03-28 14:00:00,-0.2539,LOSS ❌ (0.25%),0,0.22052102,LOW (<50%)
2023-03-27 16:30:00,SELL (BEARISH),2,1.07887,1.08208,2023-03-28 14:00:00,-0.2975,LOSS ❌ (0.30%),0,0.26495704,LOW (<50%)
2023-03-27 19:00:00,SELL (BEARISH),2,1.07957,1.08208,2023-03-28 14:00:00,-0.2325,LOSS ❌ (0.23%),0,0.23150101,LOW (<50%)
2023-03-27 20:15:00,SELL (BEARISH),2,1.07991,1.08208,2023-03-28 14:00:00,-0.2009,LOSS ❌ (0.20%),0,0.2980933,LOW (<50%)
2023-03-27 23:30:00,SELL (BEARISH),2,1.08066,1.08208,2023-03-28 14:00:00,-0.1314,LOSS ❌ (0.13%),0,0.29724234,LOW (<50%)
2023-03-27 23:45:00,SELL (BEARISH),2,1.0806,1.08208,2023-03-28 14:00:00,-0.137,LOSS ❌ (0.14%),0,0.22768083,LOW (<50%)
2023-03-28 06:15:00,SELL (BEARISH),2,1.08156,1.08208,2023-03-28 14:00:00,-0.0481,LOSS ❌ (0.05%),0,0.1794396,LOW (<50%)
2023-03-28 12:15:00,SELL (BEARISH),2,1.08413,1.08196174,2023-03-28 14:00:00,0.2,WIN ✅ (+0.20%),1,0.545575,MEDIUM (50-70%)
2023-03-28 12:30:00,SELL (BEARISH),2,1.08399,1.08182202,2023-03-28 14:00:00,0.2,WIN ✅ (+0.20%),1,0.66369057,MEDIUM (50-70%)
2023-03-28 19:15:00,SELL (BEARISH),2,1.08449,1.08232102,2023-03-29 06:00:00,0.2,WIN ✅ (+0.20%),1,0.7792514,HIGH (>70%)
2023-03-28 19:45:00,SELL (BEARISH),2,1.08473,1.08256054,2023-03-29 06:00:00,0.2,WIN ✅ (+0.20%),1,0.7837192,HIGH (>70%)
2023-03-29 04:00:00,BUY (BULLISH),2,1.08354,1.08570708,2023-03-29 09:45:00,0.2,WIN ✅ (+0.20%),1,0.7709881,HIGH (>70%)
2023-03-29 06:00:00,BUY (BULLISH),2,1.08316,1.0853263199999998,2023-03-29 09:30:00,0.2,WIN ✅ (+0.20%),1,0.6543794,MEDIUM (50-70%)
2023-03-29 09:15:00,SELL (BEARISH),2,1.08429,1.08488,2023-03-29 14:00:00,-0.0544,LOSS ❌ (0.05%),0,0.22537684,LOW (<50%)
2023-03-29 16:30:00,BUY (BULLISH),3,1.08264,1.08480528,2023-03-29 22:30:00,0.2,WIN ✅ (+0.20%),1,0.6930986,MEDIUM (50-70%)
2023-03-29 16:45:00,BUY (BULLISH),3,1.08271,1.08487542,2023-03-30 06:45:00,0.2,WIN ✅ (+0.20%),1,0.74228907,HIGH (>70%)
2023-03-29 22:30:00,SELL (BEARISH),2,1.08477,1.08260046,2023-03-30 03:00:00,0.2,WIN ✅ (+0.20%),1,0.8381143,HIGH (>70%)
2023-03-30 00:30:00,BUY (BULLISH),2,1.08384,1.0860076799999998,2023-03-30 08:00:00,0.2,WIN ✅ (+0.20%),1,0.6581386,MEDIUM (50-70%)
2023-03-30 01:15:00,BUY (BULLISH),2,1.08318,1.08534636,2023-03-30 07:30:00,0.2,WIN ✅ (+0.20%),1,0.8125727,HIGH (>70%)
2023-03-30 05:45:00,SELL (BEARISH),2,1.08411,1.09126,2023-03-30 14:00:00,-0.6595,LOSS ❌ (0.66%),0,0.25021434,LOW (<50%)
2023-03-30 07:45:00,SELL (BEARISH),3,1.08545,1.09126,2023-03-30 14:00:00,-0.5353,LOSS ❌ (0.54%),0,0.11662546,LOW (<50%)
2023-03-30 10:45:00,SELL (BEARISH),2,1.08783,1.09126,2023-03-30 14:00:00,-0.3153,LOSS ❌ (0.32%),0,0.31689948,LOW (<50%)
2023-03-30 12:45:00,SELL (BEARISH),2,1.09095,1.09126,2023-03-30 14:00:00,-0.0284,LOSS ❌ (0.03%),0,0.2500979,LOW (<50%)
2023-03-30 13:00:00,SELL (BEARISH),2,1.09079,1.09126,2023-03-30 14:00:00,-0.0431,LOSS ❌ (0.04%),0,0.19932899,LOW (<50%)
2023-03-30 13:15:00,SELL (BEARISH),2,1.09174,1.09126,2023-03-30 14:00:00,0.044,LOSS ❌ (-0.04%),0,0.07892958,LOW (<50%)
2023-03-31 01:00:00,SELL (BEARISH),2,1.0916,1.0894168,2023-03-31 06:00:00,0.2,WIN ✅ (+0.20%),1,0.8235903,HIGH (>70%)
2023-03-31 07:45:00,BUY (BULLISH),2,1.08841,1.08968,2023-03-31 14:00:00,0.1167,LOSS ❌ (0.12%),0,0.27806458,LOW (<50%)
2023-03-31 11:00:00,BUY (BULLISH),2,1.08743,1.08960486,2023-03-31 14:00:00,0.2,WIN ✅ (+0.20%),1,0.6657132,MEDIUM (50-70%)
2023-03-31 14:45:00,BUY (BULLISH),2,1.08666,1.08422,2023-03-31 20:45:00,-0.2245,LOSS ❌ (-0.22%),0,0.21446638,LOW (<50%)
2023-03-31 17:45:00,BUY (BULLISH),3,1.08529,1.08422,2023-03-31 20:45:00,-0.0986,LOSS ❌ (-0.10%),0,0.068759985,LOW (<50%)
2023-03-31 19:45:00,BUY (BULLISH),2,1.08453,1.08422,2023-03-31 20:45:00,-0.0286,LOSS ❌ (-0.03%),0,0.30051774,LOW (<50%)
2023-04-02 22:15:00,BUY (BULLISH),2,1.08328,1.08544656,2023-04-03 10:00:00,0.2,WIN ✅ (+0.20%),1,0.6673876,MEDIUM (50-70%)
2023-04-03 09:45:00,SELL (BEARISH),3,1.08502,1.08928,2023-04-03 14:00:00,-0.3926,LOSS ❌ (0.39%),0,0.33652827,LOW (<50%)
2023-04-03 10:45:00,SELL (BEARISH),2,1.08699,1.08928,2023-04-03 14:00:00,-0.2107,LOSS ❌ (0.21%),0,0.17051694,LOW (<50%)
2023-04-03 11:00:00,SELL (BEARISH),2,1.08652,1.08928,2023-04-03 14:00:00,-0.254,LOSS ❌ (0.25%),0,0.13666843,LOW (<50%)
2023-04-03 13:45:00,SELL (BEARISH),2,1.08854,1.08928,2023-04-03 14:00:00,-0.068,LOSS ❌ (0.07%),0,0.14225456,LOW (<50%)
2023-04-03 14:00:00,SELL (BEARISH),2,1.08928,1.0942,2023-04-04 14:00:00,-0.4517,LOSS ❌ (0.45%),0,0.066716835,LOW (<50%)
2023-04-03 20:00:00,SELL (BEARISH),2,1.09052,1.08833896,2023-04-04 05:30:00,0.2,WIN ✅ (+0.20%),1,0.53939825,MEDIUM (50-70%)
2023-04-03 23:30:00,SELL (BEARISH),2,1.09083,1.08864834,2023-04-04 05:30:00,0.2,WIN ✅ (+0.20%),1,0.6410059,MEDIUM (50-70%)
2023-04-04 12:00:00,BUY (BULLISH),2,1.09032,1.09250064,2023-04-04 14:00:00,0.2,WIN ✅ (+0.20%),1,0.6539096,MEDIUM (50-70%)
2023-04-04 14:30:00,SELL (BEARISH),2,1.09565,1.0934587,2023-04-05 11:00:00,0.2,WIN ✅ (+0.20%),1,0.8756357,HIGH (>70%)
2023-04-04 23:30:00,SELL (BEARISH),2,1.09599,1.09379802,2023-04-05 11:00:00,0.2,WIN ✅ (+0.20%),1,0.88680184,HIGH (>70%)
2023-04-05 03:45:00,BUY (BULLISH),2,1.09593,1.0939,2023-04-05 14:00:00,-0.1852,LOSS ❌ (-0.19%),0,0.14571193,LOW (<50%)
2023-04-05 04:45:00,BUY (BULLISH),2,1.09544,1.0939,2023-04-05 14:00:00,-0.1406,LOSS ❌ (-0.14%),0,0.34326458,LOW (<50%)
2023-04-05 07:15:00,SELL (BEARISH),2,1.09609,1.09389782,2023-04-05 11:00:00,0.2,WIN ✅ (+0.20%),1,0.79480904,HIGH (>70%)
2023-04-05 08:45:00,BUY (BULLISH),2,1.09507,1.0939,2023-04-05 14:00:00,-0.1068,LOSS ❌ (-0.11%),0,0.28601915,LOW (<50%)
2023-04-05 14:00:00,SELL (BEARISH),3,1.0939,1.0917122,2023-04-05 14:30:00,0.2,WIN ✅ (+0.20%),1,0.72153974,HIGH (>70%)
2023-04-05 16:30:00,BUY (BULLISH),2,1.09039,1.09146,2023-04-06 14:00:00,0.0981,LOSS ❌ (0.10%),0,0.09851297,LOW (<50%)
2023-04-05 17:00:00,BUY (BULLISH),3,1.08964,1.09181928,2023-04-06 12:30:00,0.2,WIN ✅ (+0.20%),1,0.75534135,HIGH (>70%)
2023-04-05 17:45:00,BUY (BULLISH),2,1.09001,1.09146,2023-04-06 14:00:00,0.133,LOSS ❌ (0.13%),0,0.17341158,LOW (<50%)
2023-04-05 22:45:00,SELL (BEARISH),2,1.09096,1.08877808,2023-04-06 01:00:00,0.2,WIN ✅ (+0.20%),1,0.9186752,HIGH (>70%)
2023-04-06 12:00:00,SELL (BEARISH),2,1.09152,1.08933696,2023-04-06 12:45:00,0.2,WIN ✅ (+0.20%),1,0.6447598,MEDIUM (50-70%)
2023-04-06 15:00:00,SELL (BEARISH),3,1.09222,1.09003556,2023-04-07 12:30:00,0.2,WIN ✅ (+0.20%),1,0.86635584,HIGH (>70%)
2023-04-06 16:15:00,SELL (BEARISH),2,1.09336,1.09117328,2023-04-07 06:00:00,0.2,WIN ✅ (+0.20%),1,0.76110923,HIGH (>70%)
2023-04-06 16:30:00,SELL (BEARISH),3,1.09342,1.09123316,2023-04-07 06:00:00,0.2,WIN ✅ (+0.20%),1,0.8849243,HIGH (>70%)
2023-04-07 09:00:00,BUY (BULLISH),2,1.09142,1.09068,2023-04-07 14:00:00,-0.0678,LOSS ❌ (-0.07%),0,0.18195409,LOW (<50%)
2023-04-07 10:00:00,BUY (BULLISH),2,1.09136,1.09068,2023-04-07 14:00:00,-0.0623,LOSS ❌ (-0.06%),0,0.25776982,LOW (<50%)
2023-04-10 00:00:00,SELL (BEARISH),2,1.09119,1.08900762,2023-04-10 11:30:00,0.2,WIN ✅ (+0.20%),1,0.5976314,MEDIUM (50-70%)
2023-04-10 03:00:00,BUY (BULLISH),2,1.08988,1.08404,2023-04-10 14:00:00,-0.5358,LOSS ❌ (-0.54%),0,0.37088266,LOW (<50%)
2023-04-10 13:00:00,BUY (BULLISH),2,1.08525,1.08404,2023-04-10 14:00:00,-0.1115,LOSS ❌ (-0.11%),0,0.06536924,LOW (<50%)
2023-04-10 14:00:00,BUY (BULLISH),2,1.08404,1.0862080799999998,2023-04-10 19:45:00,0.2,WIN ✅ (+0.20%),1,0.8616725,HIGH (>70%)
2023-04-10 14:30:00,BUY (BULLISH),2,1.08346,1.0856269200000002,2023-04-10 17:15:00,0.2,WIN ✅ (+0.20%),1,0.7307539,HIGH (>70%)
2023-04-10 23:45:00,SELL (BEARISH),2,1.08684,1.09244,2023-04-11 14:00:00,-0.5153,LOSS ❌ (0.52%),0,0.14424345,LOW (<50%)
2023-04-11 02:15:00,SELL (BEARISH),2,1.08821,1.09244,2023-04-11 14:00:00,-0.3887,LOSS ❌ (0.39%),0,0.16644523,LOW (<50%)
2023-04-11 03:15:00,SELL (BEARISH),2,1.08843,1.09244,2023-04-11 14:00:00,-0.3684,LOSS ❌ (0.37%),0,0.1905234,LOW (<50%)
2023-04-11 08:45:00,SELL (BEARISH),2,1.09064,1.09244,2023-04-11 14:00:00,-0.165,LOSS ❌ (0.17%),0,0.14451471,LOW (<50%)
2023-04-11 09:00:00,SELL (BEARISH),2,1.09083,1.09244,2023-04-11 14:00:00,-0.1476,LOSS ❌ (0.15%),0,0.2236402,LOW (<50%)
2023-04-11 09:30:00,SELL (BEARISH),2,1.09113,1.09244,2023-04-11 14:00:00,-0.1201,LOSS ❌ (0.12%),0,0.1848089,LOW (<50%)
2023-04-11 16:30:00,BUY (BULLISH),2,1.09007,1.0922501400000002,2023-04-12 00:45:00,0.2,WIN ✅ (+0.20%),1,0.57053614,MEDIUM (50-70%)
2023-04-11 22:45:00,SELL (BEARISH),2,1.09165,1.09937,2023-04-12 14:00:00,-0.7072,LOSS ❌ (0.71%),0,0.34453434,LOW (<50%)
2023-04-12 00:00:00,SELL (BEARISH),2,1.09163,1.09937,2023-04-12 14:00:00,-0.709,LOSS ❌ (0.71%),0,0.34987494,LOW (<50%)
2023-04-12 14:15:00,SELL (BEARISH),3,1.09927,1.09707146,2023-04-12 15:00:00,0.2,WIN ✅ (+0.20%),1,0.8383646,HIGH (>70%)
2023-04-13 06:00:00,BUY (BULLISH),2,1.09845,1.1006469,2023-04-13 08:00:00,0.2,WIN ✅ (+0.20%),1,0.5049411,MEDIUM (50-70%)
2023-04-13 09:30:00,SELL (BEARISH),2,1.10215,1.1054,2023-04-13 14:00:00,-0.2949,LOSS ❌ (0.29%),0,0.16864698,LOW (<50%)
2023-04-13 12:30:00,SELL (BEARISH),2,1.10297,1.1054,2023-04-13 14:00:00,-0.2203,LOSS ❌ (0.22%),0,0.14949055,LOW (<50%)
2023-04-13 13:00:00,SELL (BEARISH),2,1.10474,1.1054,2023-04-13 14:00:00,-0.0597,LOSS ❌ (0.06%),0,0.1486827,LOW (<50%)
2023-04-13 13:45:00,SELL (BEARISH),3,1.10641,1.1054,2023-04-13 14:00:00,0.0913,LOSS ❌ (-0.09%),0,0.11257403,LOW (<50%)
2023-04-13 21:00:00,BUY (BULLISH),2,1.1045,1.106709,2023-04-14 02:00:00,0.2,WIN ✅ (+0.20%),1,0.7067507,HIGH (>70%)
2023-04-14 00:00:00,SELL (BEARISH),2,1.10509,1.1028798199999998,2023-04-14 12:30:00,0.2,WIN ✅ (+0.20%),1,0.7250182,HIGH (>70%)
2023-04-14 00:30:00,SELL (BEARISH),2,1.1056,1.1033887999999998,2023-04-14 12:30:00,0.2,WIN ✅ (+0.20%),1,0.7603731,HIGH (>70%)
2023-04-14 12:30:00,SELL (BEARISH),2,1.10232,1.1014,2023-04-14 14:00:00,0.0835,LOSS ❌ (-0.08%),0,0.15104823,LOW (<50%)
2023-04-14 12:45:00,BUY (BULLISH),2,1.10343,1.1014,2023-04-14 14:00:00,-0.184,LOSS ❌ (-0.18%),0,0.19253348,LOW (<50%)
2023-04-14 14:15:00,BUY (BULLISH),2,1.10037,1.09944,2023-04-14 20:45:00,-0.0845,LOSS ❌ (-0.08%),0,0.2372724,LOW (<50%)
2023-04-14 14:30:00,BUY (BULLISH),3,1.10045,1.09944,2023-04-14 20:45:00,-0.0918,LOSS ❌ (-0.09%),0,0.15766044,LOW (<50%)
2023-04-14 15:45:00,BUY (BULLISH),2,1.09785,1.09944,2023-04-14 20:45:00,0.1448,LOSS ❌ (0.14%),0,0.22338973,LOW (<50%)
2023-04-14 16:45:00,BUY (BULLISH),2,1.09774,1.09944,2023-04-14 20:45:00,0.1549,LOSS ❌ (0.15%),0,0.15337655,LOW (<50%)
2023-04-16 23:45:00,BUY (BULLISH),2,1.0984,1.09218,2023-04-17 14:00:00,-0.5663,LOSS ❌ (-0.57%),0,0.32343316,LOW (<50%)
2023-04-17 00:00:00,BUY (BULLISH),2,1.09845,1.09218,2023-04-17 14:00:00,-0.5708,LOSS ❌ (-0.57%),0,0.2752962,LOW (<50%)
2023-04-17 13:00:00,BUY (BULLISH),2,1.09542,1.09218,2023-04-17 14:00:00,-0.2958,LOSS ❌ (-0.30%),0,0.20368958,LOW (<50%)
2023-04-18 03:15:00,SELL (BEARISH),2,1.0938,1.09625,2023-04-18 14:00:00,-0.224,LOSS ❌ (0.22%),0,0.17758675,LOW (<50%)
2023-04-18 07:30:00,SELL (BEARISH),2,1.09585,1.09625,2023-04-18 14:00:00,-0.0365,LOSS ❌ (0.04%),0,0.21045321,LOW (<50%)
2023-04-18 09:15:00,SELL (BEARISH),2,1.0974,1.0952052,2023-04-18 13:15:00,0.2,WIN ✅ (+0.20%),1,0.76032764,HIGH (>70%)
2023-04-18 13:30:00,BUY (BULLISH),2,1.09535,1.09625,2023-04-18 14:00:00,0.0822,LOSS ❌ (0.08%),0,0.17097087,LOW (<50%)
2023-04-18 23:15:00,SELL (BEARISH),2,1.09745,1.0952551,2023-04-19 06:15:00,0.2,WIN ✅ (+0.20%),1,0.9217309,HIGH (>70%)
2023-04-19 02:00:00,BUY (BULLISH),2,1.09684,1.09736,2023-04-19 14:00:00,0.0474,LOSS ❌ (0.05%),0,0.18942344,LOW (<50%)
2023-04-19 09:45:00,BUY (BULLISH),3,1.09298,1.09516596,2023-04-19 13:00:00,0.2,WIN ✅ (+0.20%),1,0.7638263,HIGH (>70%)
2023-04-19 11:30:00,BUY (BULLISH),2,1.09209,1.09427418,2023-04-19 12:15:00,0.2,WIN ✅ (+0.20%),1,0.61030465,MEDIUM (50-70%)
2023-04-19 13:45:00,SELL (BEARISH),2,1.09596,1.09736,2023-04-19 14:00:00,-0.1277,LOSS ❌ (0.13%),0,0.13897419,LOW (<50%)
2023-04-19 23:30:00,BUY (BULLISH),2,1.09489,1.0970797799999998,2023-04-20 06:15:00,0.2,WIN ✅ (+0.20%),1,0.73751277,HIGH (>70%)
2023-04-20 01:30:00,SELL (BEARISH),2,1.09559,1.09339882,2023-04-20 12:15:00,0.2,WIN ✅ (+0.20%),1,0.734574,HIGH (>70%)
2023-04-20 06:15:00,SELL (BEARISH),2,1.09691,1.09471618,2023-04-20 12:00:00,0.2,WIN ✅ (+0.20%),1,0.7327818,HIGH (>70%)
2023-04-20 07:15:00,BUY (BULLISH),2,1.09557,1.09776114,2023-04-20 08:45:00,0.2,WIN ✅ (+0.20%),1,0.48720726,LOW (<50%)
2023-04-20 08:45:00,SELL (BEARISH),2,1.0971,1.0949058,2023-04-20 12:00:00,0.2,WIN ✅ (+0.20%),1,0.6729047,MEDIUM (50-70%)
2023-04-20 12:15:00,BUY (BULLISH),2,1.09398,1.09616796,2023-04-20 12:30:00,0.2,WIN ✅ (+0.20%),1,0.8009587,HIGH (>70%)
2023-04-20 12:45:00,SELL (BEARISH),2,1.09771,1.09862,2023-04-20 14:00:00,-0.0829,LOSS ❌ (0.08%),0,0.34862432,LOW (<50%)
2023-04-21 05:15:00,BUY (BULLISH),2,1.09584,1.0980316799999998,2023-04-21 11:15:00,0.2,WIN ✅ (+0.20%),1,0.7555008,HIGH (>70%)
2023-04-21 12:30:00,SELL (BEARISH),2,1.09829,1.09609342,2023-04-21 13:45:00,0.2,WIN ✅ (+0.20%),1,0.8776378,HIGH (>70%)
2023-04-21 13:00:00,SELL (BEARISH),3,1.0987,1.0965026,2023-04-21 13:45:00,0.2,WIN ✅ (+0.20%),1,0.81666684,HIGH (>70%)
2023-04-21 14:00:00,BUY (BULLISH),2,1.0957,1.0978914,2023-04-21 15:15:00,0.2,WIN ✅ (+0.20%),1,0.7505051,HIGH (>70%)
2023-04-23 22:45:00,SELL (BEARISH),2,1.09919,1.0969916199999998,2023-04-24 07:00:00,0.2,WIN ✅ (+0.20%),1,0.59610176,MEDIUM (50-70%)
2023-04-24 05:30:00,BUY (BULLISH),2,1.09743,1.0996248599999998,2023-04-24 08:45:00,0.2,WIN ✅ (+0.20%),1,0.5910351,MEDIUM (50-70%)
2023-04-24 09:30:00,SELL (BEARISH),3,1.10188,1.10257,2023-04-24 14:00:00,-0.0626,LOSS ❌ (0.06%),0,0.15968548,LOW (<50%)
2023-04-24 23:00:00,SELL (BEARISH),2,1.105,1.10279,2023-04-25 07:15:00,0.2,WIN ✅ (+0.20%),1,0.76429844,HIGH (>70%)
2023-04-25 07:30:00,BUY (BULLISH),2,1.10273,1.09831,2023-04-25 14:00:00,-0.4008,LOSS ❌ (-0.40%),0,0.20190585,LOW (<50%)
2023-04-25 11:00:00,BUY (BULLISH),2,1.10203,1.09831,2023-04-25 14:00:00,-0.3376,LOSS ❌ (-0.34%),0,0.2086083,LOW (<50%)
2023-04-25 13:45:00,BUY (BULLISH),3,1.09988,1.09831,2023-04-25 14:00:00,-0.1427,LOSS ❌ (-0.14%),0,0.06017408,LOW (<50%)
2023-04-25 14:15:00,BUY (BULLISH),2,1.09841,1.10060682,2023-04-26 06:45:00,0.2,WIN ✅ (+0.20%),1,0.72206706,HIGH (>70%)
2023-04-25 15:00:00,BUY (BULLISH),2,1.09866,1.10085732,2023-04-26 06:45:00,0.2,WIN ✅ (+0.20%),1,0.7828609,HIGH (>70%)
2023-04-25 16:00:00,BUY (BULLISH),2,1.09698,1.09917396,2023-04-26 06:15:00,0.2,WIN ✅ (+0.20%),1,0.66445124,MEDIUM (50-70%)
2023-04-25 17:15:00,BUY (BULLISH),2,1.09679,1.0989835799999998,2023-04-26 05:45:00,0.2,WIN ✅ (+0.20%),1,0.47589508,LOW (<50%)
2023-04-25 23:15:00,SELL (BEARISH),2,1.09774,1.10724,2023-04-26 14:00:00,-0.8654,LOSS ❌ (0.87%),0,0.18777429,LOW (<50%)
2023-04-26 05:00:00,SELL (BEARISH),2,1.0981,1.10724,2023-04-26 14:00:00,-0.8323,LOSS ❌ (0.83%),0,0.29024342,LOW (<50%)
2023-04-26 05:45:00,SELL (BEARISH),2,1.09883,1.10724,2023-04-26 14:00:00,-0.7654,LOSS ❌ (0.77%),0,0.14094509,LOW (<50%)
2023-04-26 06:00:00,SELL (BEARISH),2,1.09887,1.10724,2023-04-26 14:00:00,-0.7617,LOSS ❌ (0.76%),0,0.17707042,LOW (<50%)
2023-04-26 08:30:00,SELL (BEARISH),2,1.10311,1.10724,2023-04-26 14:00:00,-0.3744,LOSS ❌ (0.37%),0,0.1631792,LOW (<50%)
2023-04-26 09:15:00,SELL (BEARISH),3,1.10469,1.10724,2023-04-26 14:00:00,-0.2308,LOSS ❌ (0.23%),0,0.1901025,LOW (<50%)
2023-04-26 10:45:00,SELL (BEARISH),2,1.10447,1.10724,2023-04-26 14:00:00,-0.2508,LOSS ❌ (0.25%),0,0.08589932,LOW (<50%)
2023-04-26 16:30:00,BUY (BULLISH),3,1.10342,1.10562684,2023-04-27 05:30:00,0.2,WIN ✅ (+0.20%),1,0.96426934,HIGH (>70%)
2023-04-26 18:15:00,BUY (BULLISH),2,1.10349,1.10569698,2023-04-27 05:30:00,0.2,WIN ✅ (+0.20%),1,0.5620913,MEDIUM (50-70%)
2023-04-26 21:30:00,SELL (BEARISH),2,1.10415,1.1019417,2023-04-27 12:30:00,0.2,WIN ✅ (+0.20%),1,0.6842043,MEDIUM (50-70%)
2023-04-26 23:15:00,SELL (BEARISH),2,1.1043,1.1020914000000002,2023-04-27 12:30:00,0.2,WIN ✅ (+0.20%),1,0.87311673,HIGH (>70%)
2023-04-26 23:45:00,SELL (BEARISH),2,1.10448,1.10227104,2023-04-27 12:30:00,0.2,WIN ✅ (+0.20%),1,0.7561034,HIGH (>70%)
2023-04-27 00:00:00,SELL (BEARISH),2,1.10451,1.10230098,2023-04-27 12:30:00,0.2,WIN ✅ (+0.20%),1,0.67845625,MEDIUM (50-70%)
2023-04-27 02:45:00,SELL (BEARISH),2,1.10526,1.10304948,2023-04-27 11:45:00,0.2,WIN ✅ (+0.20%),1,0.77005184,HIGH (>70%)
2023-04-27 03:00:00,SELL (BEARISH),2,1.10527,1.10305946,2023-04-27 11:45:00,0.2,WIN ✅ (+0.20%),1,0.8260223,HIGH (>70%)
2023-04-27 04:30:00,SELL (BEARISH),2,1.10526,1.10304948,2023-04-27 11:45:00,0.2,WIN ✅ (+0.20%),1,0.61857367,MEDIUM (50-70%)
2023-04-27 05:45:00,SELL (BEARISH),2,1.10591,1.10369818,2023-04-27 09:45:00,0.2,WIN ✅ (+0.20%),1,0.6551001,MEDIUM (50-70%)
2023-04-27 11:45:00,BUY (BULLISH),2,1.10342,1.10562684,2023-04-27 12:30:00,0.2,WIN ✅ (+0.20%),1,0.6562723,MEDIUM (50-70%)
2023-04-27 12:45:00,BUY (BULLISH),2,1.10128,1.10194,2023-04-27 14:00:00,0.0599,LOSS ❌ (0.06%),0,0.10004346,LOW (<50%)
2023-04-27 13:00:00,BUY (BULLISH),2,1.10051,1.10194,2023-04-27 14:00:00,0.1299,LOSS ❌ (0.13%),0,0.21531339,LOW (<50%)
2023-04-27 13:15:00,BUY (BULLISH),2,1.09997,1.10194,2023-04-27 14:00:00,0.1791,LOSS ❌ (0.18%),0,0.2043651,LOW (<50%)
2023-04-27 13:45:00,BUY (BULLISH),2,1.10098,1.10194,2023-04-27 14:00:00,0.0872,LOSS ❌ (0.09%),0,0.51154965,MEDIUM (50-70%)
2023-04-27 19:00:00,SELL (BEARISH),2,1.10265,1.1004447,2023-04-28 07:00:00,0.2,WIN ✅ (+0.20%),1,0.59113544,MEDIUM (50-70%)
2023-04-27 23:45:00,SELL (BEARISH),2,1.10312,1.10091376,2023-04-28 04:15:00,0.2,WIN ✅ (+0.20%),1,0.8434958,HIGH (>70%)
2023-04-28 04:15:00,BUY (BULLISH),2,1.10104,1.10324208,2023-04-28 06:45:00,0.2,WIN ✅ (+0.20%),1,0.6335335,MEDIUM (50-70%)
2023-04-28 07:15:00,BUY (BULLISH),2,1.10055,1.10088,2023-04-28 14:00:00,0.03,LOSS ❌ (0.03%),0,0.14524505,LOW (<50%)
2023-04-28 08:30:00,BUY (BULLISH),2,1.09877,1.10096754,2023-04-28 13:00:00,0.2,WIN ✅ (+0.20%),1,0.6914548,MEDIUM (50-70%)
2023-04-28 14:15:00,SELL (BEARISH),2,1.10105,1.10155,2023-04-28 20:45:00,-0.0454,LOSS ❌ (0.05%),0,0.26142013,LOW (<50%)
2023-04-28 15:00:00,SELL (BEARISH),2,1.10335,1.10155,2023-04-28 20:45:00,0.1631,LOSS ❌ (-0.16%),0,0.33539206,LOW (<50%)
2023-04-28 15:15:00,SELL (BEARISH),2,1.10353,1.10132294,2023-04-28 19:00:00,0.2,WIN ✅ (+0.20%),1,0.8115282,HIGH (>70%)
2023-04-28 15:30:00,SELL (BEARISH),2,1.10412,1.10191176,2023-04-28 18:30:00,0.2,WIN ✅ (+0.20%),1,0.87318176,HIGH (>70%)
2023-04-30 22:45:00,BUY (BULLISH),2,1.10109,1.10329218,2023-05-01 12:45:00,0.2,WIN ✅ (+0.20%),1,0.78494143,HIGH (>70%)
2023-04-30 23:00:00,BUY (BULLISH),2,1.10106,1.10326212,2023-05-01 12:45:00,0.2,WIN ✅ (+0.20%),1,0.70439214,HIGH (>70%)
2023-05-01 02:15:00,BUY (BULLISH),2,1.10027,1.10247054,2023-05-01 12:30:00,0.2,WIN ✅ (+0.20%),1,0.49568066,LOW (<50%)
2023-05-01 11:30:00,SELL (BEARISH),2,1.10101,1.09957,2023-05-01 14:00:00,0.1308,LOSS ❌ (-0.13%),0,0.13416016,LOW (<50%)
2023-05-01 14:45:00,BUY (BULLISH),3,1.09811,1.10030622,2023-05-02 07:15:00,0.2,WIN ✅ (+0.20%),1,0.8919372,HIGH (>70%)
2023-05-01 15:30:00,BUY (BULLISH),3,1.09681,1.09900362,2023-05-02 01:15:00,0.2,WIN ✅ (+0.20%),1,0.89366287,HIGH (>70%)
2023-05-01 16:15:00,BUY (BULLISH),2,1.0966,1.0987932,2023-05-02 01:15:00,0.2,WIN ✅ (+0.20%),1,0.87363034,HIGH (>70%)
2023-05-02 09:30:00,BUY (BULLISH),2,1.09576,1.0961,2023-05-02 14:00:00,0.031,LOSS ❌ (0.03%),0,0.2962682,LOW (<50%)
2023-05-02 09:45:00,BUY (BULLISH),2,1.09522,1.09741044,2023-05-02 11:15:00,0.2,WIN ✅ (+0.20%),1,0.78792566,HIGH (>70%)
2023-05-02 10:00:00,BUY (BULLISH),2,1.09585,1.0961,2023-05-02 14:00:00,0.0228,LOSS ❌ (0.02%),0,0.21263257,LOW (<50%)
